Hit,Title,Artist,Featuring
1,Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd,1
1,Gonna,Blake Shelton,0
1,Nothing But Trouble (Instagram Models),Lil Wayne & Charlie Puth,0
1,Hold My Hand,Jess Glynne,0
1,Firestone,Kygo Featuring Conrad,1
1,Hide Away,Daya,0
1,Come Get Her,Rae Sremmurd,0
1,On My Mind,Ellie Goulding,0
1,Jumpman,Drake & Future,0
1,Infinity,One Direction,0
1,RGF Island,Fetty Wap,0
1,Diamonds Dancing,Drake & Future,0
1,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,1
1,Big Rings,Drake & Future,0
1,Digital Dash,Drake & Future,0
1,Confident,Demi Lovato,0
1,Live From The Gutter,Drake & Future,0
1,Scholarships,Drake & Future,0
1,30 For 30 Freestyle,Drake,0
1,I'm The Plug,Drake & Future,0
1,Runnin' (Lose It All),Naughty Boy Featuring Beyonce & Arrow Benjamin,1
1,Die A Happy Man,Thomas Rhett,0
1,Powerful,Major Lazer Featuring Ellie Goulding & Tarrus Riley,1
1,Hold Each Other,A Great Big World Featuring FUTURISTIC,1
1,Alive,Sia,0
1,Writing's On The Wall,Sam Smith,0
1,Plastic Bag,Drake & Future,0
1,Change Locations,Drake & Future,0
1,Don't,Bryson Tiller,0
1,Jugg,Fetty Wap Featuring Monty,1
1,Jersey,Future,0
1,Lay It All On Me,Rudimental Featuring Ed Sheeran,1
1,Back Up,DeJ Loaf Featuring Big Sean,1
1,Break Up In A Small Town,Sam Hunt,0
1,Stay A Little Longer,Brothers Osborne,0
1,I Got The Boy,Jana Kramer,0
1,Top Of The World,Tim McGraw,0
1,Love Me,The 1975,0
1,Perfect,One Direction,0
1,Cake By The Ocean,DNCE,0
1,Say It,Tory Lanez,0
1,Roses,The Chainsmokers Featuring Rozes,1
1,Home,One Direction,0
1,Can't Sleep Love,Pentatonix,0
1,Hello,Adele,0
1,Sorry,Justin Bieber,0
1,Emperor's New Clothes,Panic! At The Disco,0
1,Used To Love You Sober,Kane Brown,0
1,Used To Love You,Gwen Stefani,0
1,Dibs,Kelsea Ballerini,0
1,I Love This Life,LOCASH,0
1,Exchange,Bryson Tiller,0
1,Focus,Ariana Grande,0
1,Tennessee Whiskey,Chris Stapleton,0
1,I'll Show You,Justin Bieber,0
1,"Me, Myself & I",G-Eazy x Bebe Rexha,0
1,Beautiful Drug,Zac Brown Band,0
1,Already Callin' You Mine,Parmalee,0
1,We Went,Randy Houser,0
1,Adventure Of A Lifetime,Coldplay,0
1,Do It Like Me,DLOW,0
1,History,One Direction,0
1,Traveller,Chris Stapleton,0
1,Halo,Jordan Smith,0
1,WTF (Where They From),Missy Elliott Featuring Pharrell Williams,1
1,Stand By You,Rachel Platten,0
1,My House,Flo Rida,0
1,Love Yourself,Justin Bieber,0
1,Great Is Thy Faithfulness,Jordan Smith,0
1,The Feeling,Justin Bieber Featuring Halsey,1
1,Mark My Words,Justin Bieber,0
1,Purpose,Justin Bieber,0
1,No Pressure,Justin Bieber Featuring Big Sean,1
1,Company,Justin Bieber,0
1,No Sense,Justin Bieber Featuring Travi$ Scott,1
1,Life Is Worth Living,Justin Bieber,0
1,Children,Justin Bieber,0
1,Been You,Justin Bieber,0
1,If I Could Fly,One Direction,0
1,Olivia,One Direction,0
1,We Are,Justin Bieber Featuring Nas,1
1,Get Used To It,Justin Bieber,0
1,A.M.,One Direction,0
1,Temporary Fix,One Direction,0
1,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,0
1,Trust,Justin Bieber,0
1,Never Enough,One Direction,0
1,When We Were Young,Adele,0
1,Water Under The Bridge,Adele,0
1,Send My Love (To Your New Lover),Adele,0
1,Remedy,Adele,0
1,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,1
1,Best Friend,Young Thug,0
1,Rich $ex,Future,0
1,Hallelujah,Jordan Smith,0
1,Down In The DM,Yo Gotti Featuring Nicki Minaj,1
1,One Call Away,Charlie Puth,0
1,I'd Just Love To Lay You Down,Barrett Baber,0
1,Daddy,PSY Featuring CL,1
1,Girls Just Want To Have Fun,Madi Davis,0
1,Somebody To Love,Jordan Smith,0
1,Hands To Myself,Selena Gomez,0
1,Dessert,Dawin,0
1,Backroad Song,Granger Smith,0
1,Random,G-Eazy,0
1,Sorry,Rick Ross Featuring Chris Brown,1
1,Drifting,G-Eazy Featuring Chris Brown & Tory Lanez,1
1,Mary Did You Know,Jordan Smith,0
1,Burning House,Emily Ann Roberts,0
1,Back To Sleep,Chris Brown,0
1,You Should Be Here,Cole Swindell,0
1,Climb Every Mountain,Jordan Smith,0
1,Good To Be Alive (Hallelujah),Andy Grammer,0
1,God Only Knows,Jordan Smith & Adam Levine,0
1,Sorry Not Sorry,Bryson Tiller,0
1,Hollow,Tori Kelly,0
1,Jingle Bell Rock,Bobby Helms,0
1,Zero,Chris Brown,0
1,Hallelujah,Lindsey Stirling,0
1,Little More (Royalty),Chris Brown,0
1,Really Really,Kevin Gates,0
1,Let It Go,James Bay,0
1,Stick Talk,Future,0
1,Get Ugly,Jason Derulo,0
1,Watch Out,2 Chainz,0
1,Mr. Misunderstood,Eric Church,0
1,Break On Me.,Keith Urban,0
1,Confession,Florida Georgia Line,0
1,Heartbeat,Carrie Underwood,0
1,Oui,Jeremih,0
1,Sugar,Robin Schulz Featuring Francesco Yates,1
1,2 Phones,Kevin Gates,0
1,Nobody To Blame,Chris Stapleton,0
1,Lazarus,David Bowie,0
1,Space Oddity,David Bowie,0
1,Under Pressure,Queen & David Bowie,0
1,Blackstar,David Bowie,0
1,Drunk On Your Love,Brett Eldredge,0
1,Bang My Head,David Guetta Featuring Sia & Fetty Wap,1
1,I Took A Pill In Ibiza,Mike Posner,0
1,Walking On A Dream,Empire Of The Sun,0
1,Victorious,Panic! At The Disco,0
1,Death Of A Bachelor,Panic! At The Disco,0
1,Middle,DJ Snake Featuring Bipolar Sunshine,1
1,7 Years,Lukas Graham,0
1,Lean & Dabb,iLoveMemphis,0
1,Work,Rihanna Featuring Drake,1
1,Bake Sale,Wiz Khalifa Featuring Travi$ Scott,1
1,Something In The Way You Move,Ellie Goulding,0
1,I Like The Sound Of That,Rascal Flatts,0
1,My Church,Maren Morris,0
1,Country Nation,Brad Paisley,0
1,Humble And Kind,Tim McGraw,0
1,Bottom Of The Bottle,Curren$Y Featuring August Alsina & Lil Wayne,1
1,Somewhere On A Beach,Dierks Bentley,0
1,Snapback,Old Dominion,0
1,Pillowtalk,Zayn,0
1,Summer Sixteen,Drake,0
1,Hymn For The Weekend,Coldplay,0
1,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,1
1,Youth,Troye Sivan,0
1,Needed Me,Rihanna,0
1,Jam,"Kevin Gates Featuring Trey Songz, Ty Dolla $ign & Jamie Foxx",1
1,Low Life,Future Featuring The Weeknd,1
1,Fly S**t Only,Future,0
1,Jimmy Choo,Fetty Wap,0
1,Ophelia,The Lumineers,0
1,Die A Happy Man,Nelly,0
1,Don't Let Me Down,The Chainsmokers Featuring Daya,1
1,Whisper,Chase Rice,0
1,Little Bit Of You,Chase Bryant,0
1,Make Me Like You,Gwen Stefani,0
1,All I Ask,Adele,0
1,Cheap Thrills,Sia Featuring Sean Paul,1
1,Never Forget You,Zara Larsson & MNEK,0
1,Might Be,DJ Luke Nasty,0
1,Think Of You,Chris Young Duet With Cassadee Pope,0
1,Promise,Kid Ink Featuring Fetty Wap,1
1,That Don't Sound Like You,Lee Brice,0
1,Lost Boy,Ruth B,0
1,Mind Reader,Dustin Lynch,0
1,Look At My Dab,Migos,0
1,The Sound Of Silence,Disturbed,0
1,Wild Things,Alessia Cara,0
1,Saved,Ty Dolla $ign Featuring E-40,1
1,Cut It,O.T. Genasis Featuring Young Dolph,1
1,Panda,Desiigner,0
1,Might Not,Belly Featuring The Weeknd,1
1,Piece By Piece,Kelly Clarkson,0
1,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,1
1,It's You,Zayn,0
1,Hello Friday,Flo Rida Featuring Jason Derulo,1
1,T-Shirt,Thomas Rhett,0
1,Til It Happens To You,Lady Gaga,0
1,Head Over Boots,Jon Pardi,0
1,No,Meghan Trainor,0
1,Came Here To Forget,Blake Shelton,0
1,Try Everything,Shakira,0
1,Untitled 02 l 06.23.2014.,Kendrick Lamar,0
1,American Country Love Song,Jake Owen,0
1,Untitled 07 l Levitate,Kendrick Lamar,0
1,Something New,Zendaya Featuring Chris Brown,1
1,Gotta Lotta,2 Chainz Featuring Lil Wayne,1
1,Dangerous Woman,Ariana Grande,0
1,Like I Would,Zayn,0
1,Ride,twenty one pilots,0
1,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,1
1,Fast Car,Jonas Blue Featuring Dakota,1
1,Team,Iggy Azalea,0
1,Be Alright,Ariana Grande,0
1,Body,Dreezy Featuring Jeremih,1
1,Close,Nick Jonas Featuring Tove Lo,1
1,Noise,Kenny Chesney,0
1,With Them,Young Thug,0
1,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",1
1,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,0
1,Digits,Young Thug,0
1,Moolah,Young Greatness,0
1,New Level,A$AP Ferg Featuring Future,1
1,Uber Everywhere,MadeinTYO,0
1,Pop Style,Drake Featuring The Throne,1
1,One Dance,Drake Featuring WizKid & Kyla,1
1,Famous,Kanye West,0
1,Father Stretch My Hands Pt. 1,Kanye West,0
1,Lights Come On,Jason Aldean,0
1,Pt. 2,Kanye West,0
1,Ultralight Beam,Kanye West,0
1,Waves,Kanye West,0
1,Wasted Time,Keith Urban,0
1,Kiss It Better,Rihanna,0
1,FML,Kanye West,0
1,Real Friends,Kanye West,0
1,Come And See Me,PARTYNEXTDOOR Featuring Drake,1
1,Never Be Like You,Flume Featuring Kai,1
1,Feedback,Kanye West,0
1,Record Year,Eric Church,0
1,Messin' Around,Pitbull Featuring Enrique Iglesias,1
1,Law,Yo Gotti Featuring E-40,1
1,Faded,Alan Walker,0
1,Ain't Your Mama,Jennifer Lopez,0
1,If It Ain't Love,Jason Derulo,0
1,Purple Rain,Prince And The Revolution,0
1,When Doves Cry,Prince,0
1,Kiss,Prince And The Revolution,0
1,Little Red Corvette,Prince,0
1,Let's Go Crazy,Prince And The Revolution,0
1,1999,Prince,0
1,Just Like Fire,P!nk,0
1,Wicked,Future,0
1,I Hate U I Love U,gnash Featuring Olivia O'Brien,1
1,You Don't Own Me,Grace Featuring G-Eazy,1
1,Let Me Love You,Ariana Grande Featuring Lil Wayne,1
1,Formation,Beyonce,0
1,Sorry,Beyonce,0
1,Hold Up,Beyonce,0
1,6 Inch,Beyonce Featuring The Weeknd,1
1,Don't Hurt Yourself,Beyonce Featuring Jack White,1
1,Raspberry Beret,Prince And The Revolution,0
1,Freedom,Beyonce Featuring Kendrick Lamar,1
1,Pray You Catch Me,Beyonce,0
1,All Night,Beyonce,0
1,I Would Die 4 U,Prince And The Revolution,0
1,Daddy Lessons,Beyonce,0
1,Sandcastles,Beyonce,0
1,Love Drought,Beyonce,0
1,Forward,Beyonce Featuring James Blake,1
1,Wake Up,Fetty Wap,0
1,Go Flex,Post Malone,0
1,This Is What You Came For,Calvin Harris Featuring Rihanna,1
1,H.O.L.Y.,Florida Georgia Line,0
1,My Boo,Ghost Town DJ's,0
1,Hype,Drake,0
1,Controlla,Drake,0
1,Grammys,Drake Featuring Future,1
1,Still Here,Drake,0
1,U With Me?,Drake,0
1,9,Drake,0
1,With You,Drake Featuring PARTYNEXTDOOR,1
1,Childs Play,Drake,0
1,Too Good,Drake Featuring Rihanna,1
1,Feel No Ways,Drake,0
1,Weston Road Flows,Drake,0
1,Redemption,Drake,0
1,Don't Mind,Kent Jones,0
1,Keep The Family Close,Drake,0
1,Faithful,Drake Featuring Pimp C & dvsn,1
1,True Colors,Zedd & Kesha,0
1,Fire & Desire,Drake,0
1,Views,Drake,0
1,Can't Stop The Feeling!,Justin Timberlake,0
1,Go Ahead And Break My Heart,Blake Shelton Featuring Gwen Stefani,1
1,Into You,Ariana Grande,0
1,Church Bells,Carrie Underwood,0
1,Me Too,Meghan Trainor,0
1,Wherever I Go,OneRepublic,0
1,The Fighter,Keith Urban Featuring Carrie Underwood,1
1,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,1
1,THat Part,ScHoolboy Q Featuring Kanye West,1
1,Blessings,Chance The Rapper Featuring Ty Dolla $ign,1
1,I'm Sorry,Adam Wakefield,0
1,Unsteady,X Ambassadors,0
1,Lonesome Broken And Blue,Adam Wakefield,0
1,Love On The Brain,Rihanna,0
1,From The Ground Up,Dan + Shay,0
1,Every Breath You Take,Hannah Huston,0
1,Gold,Kiiara,0
1,With You Tonight / Hasta El Amanecer,Nicky Jam,0
1,Down That Road,Alisan Porter,0
1,Kill Em With Kindness,Selena Gomez,0
1,Peter Pan,Kelsea Ballerini,0
1,Make You Miss Me,Sam Hunt,0
1,Different For Girls,Dierks Bentley Featuring Elle King,1
1,Fix,Chris Lane,0
1,"Sit Still, Look Pretty",Daya,0
1,For Free,DJ Khaled Featuring Drake,1
1,Treat You Better,Shawn Mendes,0
1,Nothing Is Promised,Mike WiLL Made-It x Rihanna,0
1,Champions,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travi$ Scott, Yo Gotti, Quavo, Desiigner",0
1,Broccoli,D.R.A.M. Featuring Lil Yachty,1
1,Sweatshirt,Jacob Sartorius,0
1,Money Longer,Lil Uzi Vert,0
1,My PYT,Wale,0
1,Toothbrush,DNCE,0
1,Heathens,twenty one pilots,0
1,Dark Necessities,Red Hot Chili Peppers,0
1,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,1
1,What The World Needs Now Is Love,Broadway For Orlando,0
1,Ain't No Stopping Us Now,Kane Brown,0
1,Why You Always Hatin?,YG Featuring Drake & Kamaiyah,1
1,Night's On Fire,David Nail,0
1,Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",0
1,I Got The Keys,DJ Khaled Featuring Jay Z & Future,1
1,No Limit,Usher Featuring Young Thug,1
1,She's Got A Way With Words,Blake Shelton,0
1,Luv,Tory Lanez,0
1,M.I.L.F. $,Fergie,0
1,Bored To Death,Blink-182,0
1,Brand New,Ben Rector,0
1,Lockjaw,French Montana Featuring Kodak Black,1
1,Flexicution,Logic,0
1,Love Make The World Go Round,Jennifer Lopez & Lin-Manuel Miranda,0
1,Duele El Corazon,Enrique Iglesias Feat. Wisin or Tinashe & Javada,0
1,You Was Right,Lil Uzi Vert,0
1,You & Me,Marc E. Bassy Featuring G-Eazy,1
1,La Bicicleta,Carlos Vives & Shakira,0
1,Lush Life,Zara Larsson,0
1,No Money,Galantis,0
1,Rise,Katy Perry,0
1,Make Me...,Britney Spears Featuring G-Eazy,1
1,Vice,Miranda Lambert,0
1,Girls Talk Boys,5 Seconds Of Summer,0
1,Mama Said,Lukas Graham,0
1,Body Say,Demi Lovato,0
1,No Shopping,French Montana Featuring Drake,1
1,A Little More Summertime,Jason Aldean,0
1,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,0
1,Sex With Me,Rihanna,0
1,Cold Water,Major Lazer Featuring Justin Bieber & MO,1
1,Tiimmy Turner,Desiigner,0
1,Purple Lamborghini,Skrillex & Rick Ross,0
1,Hit Or Miss,Jacob Sartorius,0
1,Back On Road,Gucci Mane & Drake,0
1,1 Night,Lil Yachty,0
1,P**** Print,Gucci Mane Featuring Kanye West,1
1,This Girl,Kungs vs Cookin' On 3 Burners,0
1,It Don't Hurt Like It Used To,Billy Currington,0
1,Middle Of A Memory,Cole Swindell,0
1,Castaway,Zac Brown Band,0
1,Closer,The Chainsmokers Featuring Halsey,1
1,Setting The World On Fire,Kenny Chesney Featuring P!nk,1
1,Holy Key,"DJ Khaled Featuring Big Sean, Kendrick Lamar & Betty Wright",1
1,Starving,Hailee Steinfeld & Grey Featuring Zedd,1
1,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,1
1,Let Me Love You,DJ Snake Featuring Justin Bieber,1
1,Gangsta,Kehlani,0
1,Bohemian Rhapsody,Panic! At The Disco,0
1,Cool Girl,Tove Lo,0
1,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",1
1,You Look Like I Need A Drink,Justin Moore,0
1,Look Alive,Rae Sremmurd,0
1,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,1
1,In The Name Of Love,Martin Garrix & Bebe Rexha,0
1,Wishing,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",1
1,Rock On,Tucker Beathard,0
1,Nikes,Frank Ocean,0
1,Ivy,Frank Ocean,0
1,Pink + White,Frank Ocean,0
1,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,1
1,Mercy,Shawn Mendes,0
1,Solo,Frank Ocean,0
1,Nights,Frank Ocean,0
1,I Met A Girl,William Michael Morgan,0
1,Move,Luke Bryan,0
1,Side To Side,Ariana Grande Featuring Nicki Minaj,1
1,May We All,Florida Georgia Line Featuring Tim McGraw,1
1,Grass Ain't Greener,Chris Brown,0
1,OOOUUU,Young M.A,0
1,Wyclef Jean,Young Thug,0
1,Scars To Your Beautiful,Alessia Cara,0
1,I Know Somebody,LOCASH,0
1,The Greatest,Sia Featuring Kendrick Lamar,1
1,Goosebumps,Travis Scott,0
1,Caroline,Amine,0
1,Fade,Kanye West,0
1,Perfect Illusion,Lady Gaga,0
1,Blue Ain't Your Color,Keith Urban,0
1,Deja Vu,Post Malone Featuring Justin Bieber,1
1,Sleep Without You,Brett Young,0
1,Black Beatles,Rae Sremmurd Featuring Gucci Mane,1
1,X,21 Savage & Metro Boomin Featuring Future,1
1,Forever Country,"Artists Of Then, Now & Forever",0
1,My Way,Calvin Harris,0
1,Starboy,The Weeknd Featuring Daft Punk,1
1,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,0
1,Key To The Streets,YFN Lucci Featuring Migos & Trouble,1
1,Cancer,twenty one pilots,0
1,This Town,Niall Horan,0
1,HandClap,Fitz And The Tantrums,0
1,Song For Another Time,Old Dominion,0
1,Capsize,Frenship & Emily Warren,0
1,CRZY,Kehlani,0
1,All We Know,The Chainsmokers Featuring Phoebe Ryan,1
1,Say It,Flume Featuring Tove Lo,1
1,False Alarm,The Weeknd,0
1,Cranes In The Sky,Solange,0
1,Don't Touch My Hair,Solange Featuring Sampha,1
1,LIFTED,CL,0
1,Fresh Eyes,Andy Grammer,0
1,Wanna Be That Song,Brett Eldredge,0
1,All Eyez,The Game Featuring Jeremih,1
1,24K Magic,Bruno Mars,0
1,Love Me Now,John Legend,0
1,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,1
1,Today,Brad Paisley,0
1,Million Reasons,Lady Gaga,0
1,PPAP (Pen-Pineapple-Apple-Pen),PIKOTARO,0
1,All Time Low,Jon Bellion,0
1,Ain't My Fault,Zara Larsson,0
1,Kids,OneRepublic,0
1,Blow Your Mind (Mwah),Dua Lipa,0
1,Dirty Laundry,Carrie Underwood,0
1,Bad Things,Machine Gun Kelly x Camila Cabello,0
1,Alone,Marshmello,0
1,80s Mercedes,Maren Morris,0
1,My Sh*t,A Boogie Wit da Hoodie,0
1,How I'll Always Be,Tim McGraw,0
1,Fake Love,Drake,0
1,Hallelujah,Pentatonix,0
1,Sneakin',Drake Featuring 21 Savage,1
1,A-YO,Lady Gaga,0
1,Shout Out To My Ex,Little Mix,0
1,No Heart,21 Savage & Metro Boomin,0
1,Greenlight,Pitbull Featuring Flo Rida & LunchMoney Lewis,1
1,What They Want,Russ,0
1,Say You Won't Let Go,James Arthur,0
1,Litty,Meek Mill Featuring Tory Lanez,1
1,Better Man,Little Big Town,0
1,Froze,Meek Mill Featuring Lil Uzi Vert & Nicki Minaj,1
1,Offended,Meek Mill Featuring Young Thug & 21 Savage,1
1,"Two Birds, One Stone",Drake,0
1,On The Regular,Meek Mill,0
1,The Difference,Meek Mill Featuring Quavo,1
1,Star Of The Show,Thomas Rhett,0
1,Blue Notes,Meek Mill,0
1,Chantaje,Shakira Featuring Maluma,1
1,Blessed Up,Meek Mill,0
1,Used To This,Future Featuring Drake,1
1,Bounce Back,Big Sean,0
1,Setting Fires,The Chainsmokers Featuring XYLO,1
1,Selfish,PnB Rock,0
1,Kill A Word,Eric Church Featuring Rhiannon Giddens,1
1,Hallelujah,Leonard Cohen,0
1,Me And Your Mama,Childish Gambino,0
1,Bad And Boujee,Migos Featuring Lil Uzi Vert,1
1,We The People....,A Tribe Called Quest,0
1,A Guy With A Girl,Blake Shelton,0
1,Call On Me,Starley,0
1,Party Monster,The Weeknd,0
1,I Feel It Coming,The Weeknd Featuring Daft Punk,1
1,Love On The Weekend,John Mayer,0
1,That's My Girl,Fifth Harmony,0
1,Redbone,Childish Gambino,0
1,That's What I Like,Bruno Mars,0
1,Slumber Party,Britney Spears Featuring Tinashe,1
1,Play That Song,Train,0
1,Infinite,Eminem,0
1,Versace On The Floor,Bruno Mars,0
1,Parachute,Chris Stapleton,0
1,Sidewalks,The Weeknd Featuring Kendrick Lamar,1
1,Reminder,The Weeknd,0
1,Six Feet Under,The Weeknd,0
1,Die For You,The Weeknd,0
1,Rockin',The Weeknd,0
1,All I Know,The Weeknd Featuring Future,1
1,Secrets,The Weeknd,0
1,True Colors,The Weeknd,0
1,How Far I'll Go,Auli'i Cravalho,0
1,Stargirl Interlude,The Weeknd Featuring Lana Del Rey,1
1,Attention,The Weeknd,0
1,Nothing Without You,The Weeknd,0
1,A Lonely Night,The Weeknd,0
1,Love To Lay,The Weeknd,0
1,Ordinary Life,The Weeknd,0
1,You're Welcome,Dwayne Johnson,0
1,Distraction,Kehlani,0
1,How Far I'll Go,Alessia Cara,0
1,We Know The Way,Opetaia Foa'i & Lin-Manuel Miranda,0
1,Make Me (Cry),Noah Cyrus Featuring Labrinth,1
1,Black Barbies,Nicki Minaj X Mike WiLL Made-It,0
1,Home,gnash Featuring Johnny Yukon,1
1,False Prophets,J. Cole,0
1,Dirt On My Boots,Jon Pardi,0
1,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,1
1,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,0
1,Deja Vu,J. Cole,0
1,Immortal,J. Cole,0
1,Neighbors,J. Cole,0
1,Change,J. Cole,0
1,She's Mine Pt. 1,J. Cole,0
1,For Whom The Bell Tolls,J. Cole,0
1,Ville Mentality,J. Cole,0
1,4 Your Eyez Only,J. Cole,0
1,Foldin Clothes,J. Cole,0
1,She's Mine Pt. 2,J. Cole,0
1,Just Hold On,Steve Aoki & Louis Tomlinson,0
1,Everybody Dies,J. Cole,0
1,Darlin' Don't Go,Sundance Head,0
1,Congratulations,Post Malone Featuring Quavo,1
1,At Last,Sundance Head,0
1,Both,Gucci Mane Featuring Drake,1
1,Feliz Navidad,Jose Feliciano,0
1,A Holly Jolly Christmas,Burl Ives,0
1,It's The Most Wonderful Time Of The Year,Andy Williams,0
1,Last Christmas,Wham!,0
1,Party,Chris Brown Featuring Usher & Gucci Mane,1
1,OTW,DJ Luke Nasty,0
1,Red Opps,21 Savage,0
1,Swang,Rae Sremmurd,0
1,Careless Whisper,Wham! Featuring George Michael,1
1,Faith,George Michael,0
1,Moves,Big Sean,0
1,Seein' Red,Dustin Lynch,0
1,iSpy,KYLE Featuring Lil Yachty,1
1,Think A Little Less,Michael Ray,0
1,No Flockin,Kodak Black,0
1,Timeless,A Boogie Wit da Hoodie Featuring DJ SPINKING,1
1,Way Down We Go,KALEO,0
1,Hate U Love U,Olivia O'Brien,0
1,Shaky Shaky,Daddy Yankee,0
1,Sober Saturday Night,Chris Young Featuring Vince Gill,1
1,Beibs In The Trap,Travis Scott,0
1,I Got You,Bebe Rexha,0
1,The Weekend,Brantley Gilbert,0
1,Water,Ugly God,0
1,Shape Of You,Ed Sheeran,0
1,Castle On The Hill,Ed Sheeran,0
1,Location,Khalid,0
1,Drinkin' Too Much,Sam Hunt,0
1,If The Boot Fits,Granger Smith,0
1,Paris,The Chainsmokers,0
1,T-Shirt,Migos,0
1,Not Afraid Anymore,Halsey,0
1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1
1,Not Nice,PARTYNEXTDOOR,0
1,Black,Dierks Bentley,0
1,Down,Marian Hill,0
1,Fast,Luke Bryan,0
1,Guys My Age,Hey Violet,0
1,Road Less Traveled,Lauren Alaina,0
1,Issues,Julia Michaels,0
1,Good Drank,2 Chainz x Gucci Mane x Quavo,0
1,Any Ol' Barstool,Jason Aldean,0
1,Dancing On My Own,Calum Scott,0
1,Running Back,Wale Featuring Lil Wayne,1
1,Body Like A Back Road,Sam Hunt,0
1,Slippery,Migos Featuring Gucci Mane,1
1,Kelly Price,Migos Featuring Travis Scott,1
1,Call Casting,Migos,0
1,Run Up,Major Lazer Featuring PARTYNEXTDOOR & Nicki Minaj,1
1,I'm Better,Missy Elliott Featuring Lamb,1
1,Get Right Witcha,Migos,0
1,Scared To Be Lonely,Martin Garrix & Dua Lipa,0
1,Culture,Migos Featuring DJ Khaled,1
1,El Amante,Nicky Jam,0
1,Some Kind Of Drug,G-Eazy Featuring Marc E. Bassy,1
1,No Favors,Big Sean Featuring Eminem,1
1,Believer,Imagine Dragons,0
1,My Old Man,Zac Brown Band,0
1,Sacrifices,Big Sean Featuring Migos,1
1,Halfway Off The Balcony,Big Sean,0
1,Jump Out The Window,Big Sean,0
1,Owe Me,Big Sean,0
1,Beauty And The Beast,Ariana Grande & John Legend,0
1,I Don't,Mariah Carey Featuring YG,1
1,Now & Later,Sage The Gemini,0
1,In Case You Didn't Know,Brett Young,0
1,Look At Me!,XXXTENTACION,0
