Title,Artist,Featuring,Hit,Unnamed: 0.1,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence
Beth,Glee Cast,0,1,54571,0.771,0.514,157613,0.267,1.41E-06,0,0.137,-9.822,0.0319,119.775,0.297
Miss Me,Drake Featuring Lil Wayne,1,1,54614,0.0813,0.426,305520,0.862,0,2,0.34,-5.979,0.597,100.3,0.332
Pretty Good At Drinkin' Beer,Billy Currington,0,1,54682,0.427,0.769,179907,0.678,8.04E-06,5,0.0939,-3.725,0.0315,106.951,0.581
Never Say Never,Justin Bieber Featuring Jaden Smith,1,1,54732,0.0181,0.739,227853,0.807,0,0,0.295,-5.063,0.0652,97.048,0.632
Double Vision,3OH!3,0,1,54888,0.0018,0.581,190707,0.888,0,0,0.413,-3.198,0.0587,120.041,0.629
Fancy,Drake Featuring T.I. & Swizz Beatz,1,1,54898,0.332,0.53,319387,0.884,1.98E-06,0,0.355,-5.581,0.457,87.194,0.28
Stay,Miley Cyrus,0,1,54974,0.255,0.583,261907,0.698,0,0,0.118,-4.836,0.0363,129.985,0.34
Deuces,Chris Brown Featuring Tyga & Kevin McCall,1,1,55086,0.0324,0.692,276560,0.736,0,1,0.0787,-5.109,0.11,73.987,0.217
Up On The Ridge,Dierks Bentley,0,1,55198,0.495,0.628,214867,0.823,2.80E-05,8,0.0768,-6.531,0.028,111.609,0.41
Roll With It,Easton Corbin,0,1,55297,0.106,0.709,207587,0.654,0,5,0.277,-7.753,0.0267,119.989,0.488
The Boys of Fall,Kenny Chesney,0,1,55495,0.227,0.503,391853,0.648,0.00124,7,0.378,-6.243,0.027,147.942,0.39
September,Daughtry,0,1,55593,0.0505,0.459,243773,0.718,0,10,0.0951,-5.596,0.0319,149.791,0.34
Love Like Woe,The Ready Set,0,1,55696,0.139,0.697,200453,0.775,0,10,0.0737,-4.106,0.0636,90.015,0.822
Black Rain,Soundgarden,0,1,55795,0.00129,0.2,325813,0.882,0.607,7,0.204,-7.177,0.072,171.02,0.275
Way Out Here,Josh Thompson,0,1,55899,0.0353,0.653,212648,0.826,0,2,0.193,-5.352,0.0315,122.055,0.669
Check It Out,will.i.am & Nicki Minaj,0,1,56077,0.0601,0.849,252027,0.657,7.91E-06,1,0.121,-5.124,0.0599,130.107,0.741
All I Want Is You,Miguel Featuring J. Cole,1,1,56190,0.0728,0.776,295920,0.603,6.25E-05,5,0.111,-5.696,0.0343,96.888,0.921
Listen,Glee Cast,0,1,56237,0.174,0.517,219253,0.644,0,11,0.111,-5.366,0.0491,122.694,0.195
Gonorrhea,Lil Wayne Featuring Drake,1,1,56316,0.0311,0.715,262440,0.745,0,9,0.0823,-5.71,0.25,148.042,0.687
I Am Not A Human Being,Lil Wayne,0,1,56364,0.0435,0.376,271947,0.841,0,3,0.578,-4.348,0.356,76.052,0.463
The Lazy Song,Bruno Mars,0,1,56481,0.332,0.738,190213,0.804,0,11,0.279,-3.851,0.0621,174.943,0.949
Happy Days Are Here Again / Get Happy,Glee Cast,0,1,56547,0.845,0.36,135747,0.362,0,8,0.0701,-6.624,0.0303,68.789,0.219
Mean,Taylor Swift,0,1,56610,0.452,0.568,237733,0.761,0,4,0.217,-3.987,0.0459,163.974,0.789
Porn Star Dancing,My Darkest Days Featuring Zakk Wylde,1,1,56689,0.0199,0.474,199013,0.923,0,2,0.0673,-3.405,0.0897,160.035,0.347
The Story Of Us,Taylor Swift,0,1,56740,0.00478,0.543,265667,0.818,0.000368,4,0.0357,-3.611,0.0398,139.898,0.683
Never Grow Up,Taylor Swift,0,1,56783,0.819,0.714,290467,0.305,0,2,0.174,-8.837,0.0305,124.91,0.554
"Bon, Bon",Pitbull,0,1,56860,0.177,0.798,215880,0.895,0,5,0.358,-7.811,0.216,127.967,0.784
The Show Goes On,Lupe Fiasco,0,1,56956,0.0189,0.591,239613,0.889,0,7,0.155,-3.839,0.115,143.067,0.65
Singing In The Rain / Umbrella,Glee Cast Featuring Gwyneth Paltrow,1,1,57017,0.00724,0.596,183293,0.74,0,0,0.357,-5.552,0.0486,88.938,0.527
Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,1,1,57117,0.327,0.802,228024,0.715,0.000248,0,0.126,-8.81,0.275,125.936,0.522
Fly,Nicki Minaj Featuring Rihanna,1,1,57175,0.0148,0.664,212920,0.848,0.000118,10,0.1,-4.926,0.0386,119.878,0.196
"Hey, Soul Sister",Glee Cast,0,1,57228,0.589,0.665,220547,0.533,0,2,0.225,-6.112,0.0279,97.035,0.629
6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,1,1,57408,0.000707,0.365,248587,0.751,0,2,0.318,-5.429,0.304,79.119,0.604
For The First Time,The Script,0,1,57496,0.0328,0.396,252853,0.629,0,9,0.183,-4.78,0.0287,173.794,0.358
Big Night,Big Time Rush,0,1,57678,0.000486,0.607,196133,0.733,1.59E-06,6,0.313,-4.13,0.0312,140.097,0.57
Shake Me Down,Cage The Elephant,0,1,57877,0.00463,0.457,211373,0.613,0.000441,9,0.0711,-5.756,0.0295,105.11,0.132
Help Is On The Way,Rise Against,0,1,58088,0.000123,0.336,237480,0.951,0.00108,5,0.0333,-3.587,0.0707,108.043,0.596
When You're Young,3 Doors Down,0,1,58180,0.0226,0.462,256013,0.778,0,9,0.108,-4.365,0.0313,77.004,0.219
Firework,Glee Cast,0,1,58233,0.011,0.619,227507,0.888,0,8,0.101,-5.198,0.0719,124.029,0.442
Words I Never Said,Lupe Fiasco Featuring Skylar Grey,1,1,58288,0.0746,0.445,256960,0.928,0,10,0.343,-3.532,0.304,107.576,0.37
Take Me Or Leave Me,Glee Cast,0,1,58350,0.223,0.439,191827,0.858,0,0,0.0504,-2.834,0.212,116.309,0.56
Blame It (On The Alcohol),Glee Cast,0,1,58454,0.00838,0.653,199040,0.604,0,7,0.111,-4.922,0.0799,176,0.7
The Shape I'm In,Joe Nichols,0,1,58497,0.311,0.64,188973,0.659,3.36E-06,3,0.253,-4.986,0.0315,79.941,0.683
Did It On'em,Nicki Minaj,0,1,58591,0.0445,0.559,212347,0.414,0,9,0.204,-7.032,0.351,155.949,0.472
Beautiful Lasers (2 Ways),Lupe Fiasco Featuring MDMA,1,1,58669,0.0148,0.542,241853,0.752,0,11,0.324,-3.652,0.0404,129.988,0.249
Misery,Glee Cast,0,1,58751,0.188,0.749,188800,0.631,0,7,0.11,-5.826,0.0569,102.962,0.812
Dancing Crazy,Miranda Cosgrove,0,1,58799,0.00103,0.667,220387,0.813,0,9,0.0861,-4.357,0.0553,105.976,0.636
Dirt Road Anthem,Jason Aldean,0,1,59067,0.347,0.68,229400,0.741,1.87E-06,2,0.117,-5.055,0.0357,127.024,0.635
She Ain't You,Chris Brown,0,1,59189,0.0341,0.634,248107,0.716,0,2,0.0877,-6.502,0.128,91.039,0.619
All By Myself,Glee Cast,0,1,59286,0.163,0.329,247307,0.4,0.00327,11,0.129,-7.465,0.0287,116.869,0.0435
As If We Never Said Goodbye,Glee Cast,0,1,59379,0.56,0.333,294107,0.267,1.80E-06,3,0.287,-9.011,0.0347,112.181,0.234
Fast Lane,Bad Meets Evil,0,1,59431,0.0388,0.615,249560,0.871,0,1,0.246,-3.804,0.281,119.149,0.338
Danza Kuduro,Don Omar & Lucenzo,0,1,59481,0.0846,0.4,198773,0.915,0,0,0.0503,-4.89,0.28,88.917,0.878
(It) Feels So Good,Steven Tyler,0,1,59534,0.0631,0.738,211293,0.952,0,6,0.216,-3.386,0.0515,122,0.899
I Am Woman,Jordin Sparks,0,1,59581,0.00573,0.602,210987,0.784,0,7,0.179,-4.341,0.227,93.048,0.571
1+1,Beyonce,0,1,59756,0.381,0.303,273880,0.384,5.14E-06,6,0.0661,-7.342,0.0339,63.345,0.261
As Long As You're There,Glee Cast,0,1,59792,0.233,0.359,256080,0.602,0,2,0.127,-5.525,0.0335,161.62,0.263
Take A Back Road,Rodney Atkins,0,1,59891,0.183,0.581,209427,0.856,0,3,0.0871,-4,0.0783,169.902,0.918
Heartless,Dia Frampton,0,1,59977,0.245,0.462,208307,0.841,0,0,0.142,-5.616,0.0485,156.056,0.553
Today Is Your Day,Shania Twain,0,1,60065,0.391,0.481,193920,0.493,0,7,0.216,-6.447,0.0312,135.825,0.355
Price Tag,Xenia,0,1,60098,0.0342,0.589,210413,0.92,0,11,0.138,-5.358,0.0668,175.095,0.84
Watch Me,Bella Thorne & Zendaya,0,1,60194,0.00219,0.713,175347,0.707,0.0128,0,0.111,-4.582,0.0715,124.984,0.638
Here For A Good Time,George Strait,0,1,60264,0.0858,0.596,180267,0.768,6.23E-06,6,0.116,-6.753,0.0369,127.93,0.532
Novacane,Frank Ocean,0,1,60381,0.0584,0.762,302347,0.508,0.00126,3,0.16,-9.112,0.0919,93.51,0.37
God Gave Me You,Blake Shelton,0,1,60464,0.00481,0.483,229533,0.844,7.29E-05,2,0.405,-5.043,0.0314,151.977,0.543
Marvins Room,Drake,0,1,60567,0.646,0.492,347227,0.26,0.00178,9,0.0705,-17.341,0.0921,111.519,0.312
In The Dark,Dev,0,1,60791,0.00358,0.736,226227,0.823,0.000914,8,0.33,-4.231,0.0675,124.954,0.442
What You Want,Evanescence,0,1,60867,0.00531,0.569,221360,0.929,0,11,0.142,-2.624,0.0762,121.992,0.533
Love Don't Run,Steve Holy,0,1,61089,0.475,0.512,219267,0.532,0,0,0.0993,-3.28,0.0301,147.473,0.256
Turn Me On,David Guetta Featuring Nicki Minaj,1,1,61136,0.0488,0.705,199680,0.794,0,8,0.575,-2.266,0.0593,127.961,0.412
Good Feeling,Flo Rida,0,1,61181,0.0588,0.706,248133,0.89,0.00286,1,0.306,-4.444,0.0688,128.011,0.684
The Trouble With Girls,Scotty McCreery,0,1,61283,0.391,0.554,229573,0.496,0,10,0.109,-7.266,0.0281,132.078,0.351
Body 2 Body,Ace Hood Featuring Chris Brown,1,1,61397,0.00252,0.603,235307,0.82,0,1,0.178,-4.587,0.0566,152.057,0.561
Tattoos On This Town,Jason Aldean,0,1,61480,0.0181,0.359,202467,0.784,2.72E-05,7,0.0989,-4.404,0.0438,78.494,0.444
Somewhere,Glee Cast,0,1,61574,0.433,0.493,184653,0.552,0,7,0.0969,-6.347,0.0254,85.973,0.306
I Like It Like That,Hot Chelle Rae Featuring New Boyz,1,1,61650,0.0308,0.742,188200,0.784,0,1,0.354,-5.458,0.0552,101.002,0.65
"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,1,1,61709,0.0525,0.715,207333,0.655,0,0,0.115,-6.425,0.137,95.078,0.531
Princess Of China,Coldplay Featuring Rihanna,1,1,61919,0.00385,0.425,239216,0.69,0.0154,0,0.287,-6.221,0.0351,84.99,0.233
Lessons In Love,Kaskade Featuring Neon Trees,1,1,61993,0.0263,0.576,247761,0.823,3.69E-05,7,0.131,-4.285,0.0544,127.971,0.594
Over You,Miranda Lambert,0,1,62092,0.535,0.566,253373,0.507,0.00619,6,0.107,-6.973,0.0279,158.119,0.141
Smile Back,Mac Miller,0,1,62154,0.000288,0.533,162008,0.835,0,2,0.363,-6.551,0.159,151.289,0.228
The Motto,Drake Featuring Lil Wayne,1,1,62217,0.000107,0.766,181573,0.442,6.12E-05,1,0.111,-8.558,0.356,201.8,0.39
El Verdadero Amor Perdona,Mana Featuring Prince Royce,1,1,62399,0.474,0.782,238144,0.762,1.01E-05,6,0.129,-5.125,0.0274,113.473,0.719
Constant Craving,Glee Cast,0,1,62488,0.0728,0.545,278067,0.802,0,5,0.197,-4.622,0.0313,129.01,0.241
ABC,Glee Cast,0,1,62587,0.16,0.753,174000,0.948,0,1,0.353,-2.901,0.0781,99.009,0.771
Do They Know It's Christmas?,Glee Cast,0,1,62691,0.00084,0.497,205360,0.73,7.19E-06,10,0.261,-5.426,0.0325,116,0.559
Better Than I Know Myself,Adam Lambert,0,1,62775,0.0322,0.484,216173,0.812,0,10,0.18,-4.743,0.138,109.452,0.308
Set You Free,3OH!3,0,1,62983,0.0961,0.612,204188,0.807,0,8,0.298,-4.14,0.106,79.999,0.617
Video Games,Lana Del Rey,0,1,63090,0.811,0.236,281960,0.249,1.00E-06,6,0.087,-9.595,0.0348,72.847,0.181
Summer Nights,Glee Cast,0,1,63187,0.534,0.787,216053,0.655,0,2,0.195,-4.978,0.05,124.181,0.589
Greatest Love Of All,Whitney Houston,0,1,63440,0.484,0.502,291400,0.305,3.55E-06,9,0.117,-16.011,0.0339,131.242,0.248
I Will Always Love You,Glee Cast,0,1,63586,0.687,0.302,268000,0.441,6.25E-06,4,0.24,-5.873,0.0312,136.631,0.16
Fly / I Believe I Can Fly,Glee Cast,0,1,63655,0.023,0.526,213027,0.849,0,10,0.186,-4.785,0.0394,121.993,0.232
Glad You Came,Glee Cast,0,1,63689,0.425,0.597,194667,0.765,0,7,0.111,-5.831,0.223,126.857,0.391
UP!,LoveRance Featuring IamSu & Skipper or 50 Cent,1,1,63791,0.322,0.881,256766,0.416,0,1,0.0927,-13.488,0.158,96.997,0.468
Changed,Rascal Flatts,0,1,63972,0.0751,0.442,262227,0.556,7.59E-06,4,0.0984,-6.925,0.0345,140.563,0.26
Come Away To The Water,Maroon 5 Featuring Rozzi Crane,1,1,64082,0.477,0.384,313307,0.493,0.0218,4,0.139,-14.332,0.0364,84.387,0.286
She Doesn't Mind,Sean Paul,0,1,64177,0.000624,0.718,227787,0.776,5.30E-06,7,0.207,-5.208,0.0693,120.015,0.622
Feel Like A Rock Star,Kenny Chesney & Tim McGraw,0,1,64239,0.00318,0.475,208240,0.896,0,6,0.29,-4.749,0.035,169.999,0.868
Fine By Me,Andy Grammer,0,1,64286,0.00877,0.583,172893,0.791,0,11,0.0451,-4.087,0.0318,89.993,0.878
Hungry Like The Wolf / Rio,Glee Cast,0,1,64397,0.00136,0.606,183387,0.815,0,6,0.378,-4.773,0.045,133.995,0.57
Eyes Wide Open,Gotye,0,1,64495,0.194,0.597,191253,0.873,0.0205,5,0.16,-6.114,0.0368,138.892,0.643
It's Not Right But It's Okay,Glee Cast,0,1,64591,0.024,0.654,258160,0.968,0,9,0.0537,-5.789,0.0724,129.959,0.595
No Lie,2 Chainz Featuring Drake,1,1,64744,0.0172,0.634,237827,0.665,0,6,0.365,-5.984,0.176,131.108,0.611
Come Over,Kenny Chesney,0,1,64858,0.1,0.466,248427,0.704,2.71E-05,1,0.0744,-7.169,0.0353,176.043,0.481
All Around The World,Justin Bieber Featuring Ludacris,1,1,65121,0.0188,0.689,244547,0.816,2.42E-06,3,0.181,-3.951,0.178,127.972,0.776
As Long As You Love Me,Justin Bieber Featuring Big Sean,1,1,65220,0.0811,0.571,229467,0.873,0,0,0.361,-3.382,0.1,139.691,0.613
Amen,Meek Mill Featuring Drake,1,1,65385,0.178,0.503,289707,0.795,0,10,0.042,-4.505,0.335,149.981,0.265
Lost In The Echo,Linkin Park,0,1,65494,0.0154,0.546,205120,0.98,0,9,0.31,-3.02,0.0619,120.037,0.478
Thinkin Bout You,Frank Ocean,0,1,65684,0.409,0.721,200747,0.339,0.00153,0,0.0973,-11.195,0.0532,129.83,0.2
Go Get It,T.I.,0,1,65776,0.00212,0.366,217520,0.667,0,1,0.398,-5.683,0.246,76.627,0.51
Neon,Chris Young,0,1,65899,0.401,0.6,224160,0.599,0,0,0.102,-6.102,0.0276,99.05,0.496
I Will Wait,Mumford & Sons,0,1,66022,0.00993,0.48,276720,0.756,0.00704,1,0.312,-5.399,0.0333,131.127,0.447
Cruise,Florida Georgia Line Featuring Nelly,1,1,66198,0.0191,0.457,208960,0.948,0,10,0.0536,-3.364,0.0354,148,0.878
Feel Again,OneRepublic,0,1,66360,0.0198,0.467,185080,0.815,1.23E-06,7,0.118,-7.929,0.0524,140.047,0.335
Girl On Fire,Alicia Keys Featuring Nicki Minaj,1,1,66436,0.135,0.482,224920,0.706,0.00106,9,0.105,-5.762,0.0609,92.494,0.144
Celebration,"Game Featuring Chris Brown, Tyga, Wiz Khalifa & Lil Wayne",1,1,66681,0.0203,0.703,288640,0.68,0,3,0.151,-7.706,0.234,147.929,0.596
Babel,Mumford & Sons,0,1,66759,0.0253,0.373,208933,0.813,0.000227,2,0.0826,-6.13,0.0543,80.465,0.647
Red,Taylor Swift,0,1,66805,0.0773,0.602,220827,0.896,8.87E-05,1,0.091,-4.267,0.0437,124.978,0.641
My Moment,"DJ Drama Featuring 2 Chainz, Meek Mill & Jeremih",1,1,66898,0.0337,0.456,198920,0.76,0,1,0.228,-3.015,0.0988,148.063,0.189
Catch My Breath,Kelly Clarkson,0,1,67053,0.0251,0.692,250387,0.908,0,9,0.0933,-5.364,0.0677,124.042,0.513
All Too Well,Taylor Swift,0,1,67179,0.0382,0.602,327893,0.609,0.0002,0,0.127,-7.803,0.0243,93.06,0.337
Wicked Games,The Weeknd,0,1,67295,0.00959,0.658,323747,0.591,5.27E-06,9,0.325,-5.197,0.0309,114.078,0.326
Little Things,One Direction,0,1,67440,0.788,0.707,219640,0.222,0,7,0.205,-11.716,0.0329,110.095,0.556
Stars,Grace Potter & The Nocturnals,0,1,67594,0.181,0.432,215933,0.496,0.000783,0,0.0739,-6.918,0.0274,140.262,0.17
Let It Go,Wiz Khalifa Featuring Akon,1,1,67786,0.35,0.564,258947,0.902,0,2,0.307,-4.142,0.14,141.099,0.444
Two Black Cadillacs,Carrie Underwood,0,1,67889,0.0223,0.555,297947,0.854,3.95E-06,5,0.0672,-4.468,0.0609,119.991,0.448
Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,0,1,68092,0.0462,0.878,128013,0.455,0.00484,0,0.0353,-8.845,0.077,129.953,0.79
Wild For The Night,A$AP Rocky Featuring Skrillex,1,1,68381,0.0483,0.759,212640,0.849,0,2,0.121,-4.234,0.335,140.001,0.681
Let There Be Cowgirls,Chris Cagle,0,1,68496,0.0892,0.537,273480,0.788,1.27E-06,11,0.164,-5.557,0.0362,161.991,0.727
Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,1,1,68598,0.716,0.688,318525,0.473,4.46E-05,8,0.104,-9.059,0.167,84.958,0.299
Power Trip,J. Cole Featuring Miguel,1,1,68790,0.322,0.667,241160,0.61,0.000203,1,0.426,-7.054,0.217,99.991,0.465
Karate Chop (Remix),Future Featuring Lil Wayne,1,1,68899,0.00326,0.755,276373,0.576,0,11,0.147,-5.427,0.155,134.877,0.555
Beat This Summer,Brad Paisley,0,1,69096,0.313,0.563,281453,0.722,0,6,0.393,-5.252,0.0407,150.039,0.801
Pusher Love Girl,Justin Timberlake,0,1,69263,0.466,0.485,482360,0.441,0.000936,1,0.485,-8.248,0.0775,140.009,0.511
Boys 'round Here,Blake Shelton Featuring Pistol Annies & Friends,1,1,69366,0.251,0.611,288760,0.688,2.35E-06,2,0.248,-6.369,0.0529,169.895,0.649
Crash My Party,Luke Bryan,0,1,69517,0.0285,0.526,234760,0.816,0,7,0.22,-4.009,0.0421,144.032,0.414
See You Tonight,Scotty McCreery,0,1,69593,0.217,0.497,226320,0.816,0,9,0.171,-6.489,0.0563,169.966,0.512
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,1,1,69693,0.00334,0.853,263827,0.599,7.93E-06,7,0.0759,-4.756,0.0411,119.993,0.843
Hey Girl,Billy Currington,0,1,69874,0.0158,0.548,200533,0.673,0,1,0.0794,-5.29,0.0268,81.947,0.652
Runnin' Outta Moonlight,Randy Houser,0,1,69990,0.0354,0.526,193773,0.801,3.17E-06,2,0.0637,-3.717,0.0393,172.024,0.769
Really Don't Care,Demi Lovato Featuring Cher Lloyd,1,1,70097,0.123,0.706,201600,0.728,0,7,0.185,-3.602,0.0852,121.017,0.851
We Can't Stop,Miley Cyrus,0,1,70310,0.00882,0.613,231240,0.622,0,1,0.37,-5.794,0.0334,80.003,0.484
I Got You,Jack Johnson,0,1,70487,0.61,0.899,179347,0.399,1.52E-05,11,0.0923,-6.553,0.038,98.067,0.544
New Slaves,Kanye West,0,1,70555,0.165,0.506,256093,0.59,1.09E-05,1,0.096,-4.322,0.076,141.099,0.359
Why,Michelle Chamuel,0,1,70591,0.0118,0.517,196587,0.572,0,0,0.0733,-5.329,0.0263,93.969,0.08
Goodbye Town,Lady Antebellum,0,1,70697,0.165,0.678,288800,0.72,5.73E-06,4,0.114,-6.034,0.027,95.027,0.538
Live For The Night,Krewella,0,1,70799,0.0138,0.499,206480,0.843,0,6,0.124,-2.224,0.113,127.932,0.533
Hail To The King,Avenged Sevenfold,0,1,70982,0.000297,0.58,305907,0.916,0.0259,3,0.126,-4.358,0.0387,118.004,0.683
Love More,Chris Brown Featuring Nicki Minaj,1,1,71055,0.000463,0.882,189707,0.621,0.00055,1,0.0784,-6.652,0.0461,104.954,0.487
True Love,P!nk Featuring Lily Allen,1,1,71184,0.00144,0.457,230733,0.823,0,9,0.108,-4.76,0.311,192.205,0.578
That's My Kind Of Night,Luke Bryan,0,1,71315,0.0571,0.661,190187,0.751,0,7,0.105,-2.909,0.0481,109.995,0.875
Darte Un Beso,Prince Royce,0,1,71477,0.36,0.757,206933,0.711,0,1,0.121,-4.643,0.0349,139.962,0.817
Loco,Enrique Iglesias Featuring Romeo Santos,1,1,71586,0.404,0.756,213147,0.863,0,7,0.112,-3.39,0.028,132.987,0.915
All Of Me,John Legend,0,1,71696,0.922,0.422,269560,0.264,0,8,0.132,-7.064,0.0322,119.93,0.331
Wu-Tang Forever,Drake,0,1,71787,0.0474,0.836,217680,0.427,0,8,0.101,-8.516,0.27,99.912,0.368
TKO,Justin Timberlake,0,1,71853,0.00701,0.611,424147,0.678,8.43E-06,3,0.431,-6.723,0.243,137.864,0.493
Carolina,Parmalee,0,1,71892,0.0107,0.434,201347,0.75,0,10,0.106,-3.53,0.0293,159.824,0.488
From Time,Drake Featuring Jhene Aiko,1,1,71966,0.626,0.739,322160,0.491,0,1,0.126,-9.726,0.413,94.391,0.448
My Hitta,YG Featuring Jeezy & Rich Homie Quan,1,1,72066,0.135,0.764,236093,0.504,0,10,0.143,-6.781,0.106,85.545,0.678
Timber,Pitbull Featuring Ke$ha,1,1,72148,0.0295,0.581,204160,0.963,0,11,0.139,-4.087,0.0981,129.992,0.788
Ready Set Roll,Chase Rice,0,1,72199,0.0161,0.513,190587,0.803,0,0,0.667,-4.45,0.0777,156.038,0.746
Sweet Annie,Zac Brown Band,0,1,72293,0.171,0.635,278693,0.434,1.10E-06,6,0.106,-7.986,0.0298,139.976,0.171
Sweeter Than Fiction,Taylor Swift,0,1,72333,0.00164,0.71,237640,0.614,0.000154,6,0.0785,-6.965,0.0366,135.012,0.673
Recovery,Justin Bieber,0,1,72440,0.014,0.669,182373,0.527,0,6,0.338,-5.048,0.0812,130.271,0.238
Compass,Lady Antebellum,0,1,72586,0.096,0.56,183067,0.77,6.39E-06,0,0.108,-4.694,0.0256,100.013,0.521
Diana,One Direction,0,1,72710,0.0604,0.549,184667,0.868,0,2,0.137,-4.319,0.0614,171.96,0.755
Little Drummer Boy,Pentatonix,0,1,72912,0.3,0.713,255879,0.411,7.19E-05,8,0.0763,-8.24,0.0355,134.007,0.626
Neon Lights,Demi Lovato,0,1,73295,0.0767,0.631,233173,0.819,0,9,0.1,-4.24,0.122,125.928,0.733
Goodnight Kiss,Randy Houser,0,1,73492,0.0382,0.731,206800,0.71,9.92E-05,1,0.118,-4.285,0.0332,111.024,0.633
Rewind,Rascal Flatts,0,1,73582,0.0222,0.549,203507,0.698,0,3,0.202,-6.679,0.0347,164.049,0.719
El Perdedor,Enrique Iglesias Featuring Marco Antonio Solis,1,1,73684,0.704,0.487,191427,0.478,0,8,0.121,-5.91,0.0536,137.799,0.288
Stoner,Young Thug,0,1,73974,0.421,0.876,240000,0.675,1.16E-06,3,0.0667,-3.28,0.146,135.959,0.606
Lettin' The Night Roll,Justin Moore,0,1,74099,0.0873,0.542,203120,0.859,0,2,0.145,-5.137,0.0424,140.9,0.637
Raging Fire,Phillip Phillips,0,1,74257,0.00867,0.557,234693,0.833,0,7,0.0621,-4.671,0.073,125.909,0.449
Who Do You Love?,YG Featuring Drake,1,1,74377,0.0281,0.676,233507,0.415,0,9,0.0915,-9.752,0.508,193.206,0.146
Latch,Disclosure Featuring Sam Smith,1,1,74399,0.0178,0.729,255867,0.735,0.000193,1,0.089,-5.455,0.0919,121.986,0.544
John Doe,B.o.B Featuring Priscilla,1,1,74588,0.239,0.722,212006,0.697,0,10,0.062,-7.083,0.0404,120.132,0.487
Midnight,Coldplay,0,1,74883,0.615,0.548,294667,0.475,0.808,1,0.0944,-12.42,0.0355,126.976,0.0349
We Are Tonight,Billy Currington,0,1,74995,0.0323,0.559,232107,0.812,0,11,0.195,-5.347,0.0371,127.911,0.472
Wiggle,Jason Derulo Featuring Snoop Dogg,1,1,75067,0.0802,0.697,193296,0.621,0,9,0.162,-6.886,0.25,81.946,0.721
Good Kisser,Usher,0,1,75169,0.379,0.64,249626,0.782,0,5,0.109,-4.177,0.189,97.516,0.825
17 Again,Brantley Gilbert,0,1,75189,0.011,0.43,239773,0.871,8.71E-06,1,0.374,-4.89,0.035,173.928,0.7
Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,0,1,75338,0.0527,0.68,169587,0.888,2.82E-06,9,0.0575,-5.308,0.055,90.076,0.484
Good Girls,5 Seconds Of Summer,0,1,75433,0.0131,0.531,206424,0.915,0,4,0.119,-5.215,0.0828,141.06,0.557
Boom Clap,Charli XCX,0,1,75561,0.154,0.659,169866,0.911,0.000304,4,0.191,-2.28,0.0786,91.999,0.576
Kiss Me Kiss Me,5 Seconds Of Summer,0,1,75727,0.000252,0.475,204620,0.942,0,0,0.101,-4.775,0.0966,150.049,0.397
Riptide,Vance Joy,0,1,75891,0.431,0.484,204280,0.731,0,1,0.151,-6.694,0.0379,101.654,0.51
Black Widow,Iggy Azalea Featuring Rita Ora,1,1,75996,0.192,0.743,209423,0.72,0.000386,11,0.109,-3.753,0.124,163.99,0.519
Fight Night,Migos,0,1,76094,0.182,0.874,216248,0.706,0,1,0.334,-5.132,0.207,89.968,0.895
Burnin' It Down,Jason Aldean,0,1,76211,0.305,0.681,219160,0.795,9.41E-06,6,0.109,-6.652,0.049,135.939,0.64
This Is How We Do,Katy Perry,0,1,76387,0.0203,0.69,204285,0.636,0,9,0.147,-6.028,0.0457,96,0.8
About The Money,T.I. Featuring Young Thug,1,1,76498,0.0487,0.81,270120,0.721,0,9,0.0886,-4.964,0.265,101.997,0.552
24 Hours,TeeFLii Featuring 2 Chainz,1,1,76796,0.0392,0.833,215987,0.638,4.83E-06,1,0.173,-9.119,0.0441,100.01,0.399
Blame,Calvin Harris Featuring John Newman,1,1,76930,0.0287,0.414,212960,0.857,0.00574,0,0.343,-4.078,0.0808,128.024,0.348
Anything Goes,Florida Georgia Line,0,1,77175,0.00182,0.458,218867,0.976,0,0,0.193,-3.791,0.0459,154.007,0.76
Something In The Water,Carrie Underwood,0,1,77223,0.0243,0.451,238173,0.893,0,7,0.0813,-2.721,0.0627,139.763,0.0971
Sippin' On Fire,Florida Georgia Line,0,1,77361,0.00485,0.476,193640,0.92,1.15E-05,10,0.355,-3.223,0.0329,142.952,0.694
Out Of The Woods,Taylor Swift,0,1,77417,0.00103,0.552,235800,0.841,1.23E-05,7,0.337,-6.938,0.0372,91.993,0.342
Welcome To New York,Taylor Swift,0,1,77547,0.038,0.793,212600,0.634,1.76E-06,7,0.304,-4.807,0.0324,117.023,0.615
Wildest Dreams,Taylor Swift,0,1,77675,0.0709,0.553,220440,0.664,0.0056,8,0.106,-7.417,0.0741,140.06,0.467
Do They Know It's Christmas? (2014),Band Aid 30,0,1,77962,0.352,0.626,228916,0.541,0,0,0.119,-7.615,0.0308,112.001,0.255
