Title,Artist,Featuring,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence,Hit
Anything Could Happen,Ellie Goulding,0,286322,0.433,0.7020000000000001,0.7809999999999999,0.0,0,0.135,-4.081,0.03,102.99700000000001,0.382,1
Ready Or Not,Bridgit Mendler,0,200947,0.00351,0.715,0.872,3.84e-05,2,0.107,-3.835,0.0509,93.04299999999999,0.748,1
m.A.A.d City,Kendrick Lamar Featuring MC Eiht,1,350120,0.0538,0.48700000000000004,0.7290000000000001,4.07e-06,2,0.44,-6.815,0.271,91.04799999999999,0.217,1
Tip It On Back,Dierks Bentley,0,206520,0.522,0.503,0.78,0.16,3,0.138,-5.148,0.0323,137.936,0.737,1
Kiss You,One Direction,0,182960,0.0186,0.63,0.934,0.0,4,0.324,-2.559,0.0589,89.992,0.905,1
Somebody's Heartbreak,Hunter Hayes,0,227747,0.0496,0.595,0.623,0.0,10,0.109,-5.975,0.0314,149.974,0.645,1
Love And War,Tamar Braxton,0,241920,0.469,0.27,0.58,0.0,8,0.34299999999999997,-5.7170000000000005,0.039,179.919,0.242,1
Stupid Boy,Cassadee Pope,0,219040,0.863,0.426,0.405,0.0,10,0.0851,-4.91,0.0344,129.304,0.26899999999999996,1
Cry,Cassadee Pope,0,208320,0.0136,0.532,0.695,0.0,9,0.136,-3.839,0.0287,113.04899999999999,0.33,1
Pour It Up,Rihanna,0,161200,0.0254,0.785,0.478,0.0,2,0.0901,-8.735,0.0419,134.002,0.39,1
Suit & Tie,Justin Timberlake Featuring JAY Z,1,326280,0.10300000000000001,0.795,0.596,0.0,11,0.16399999999999998,-3.799,0.21899999999999997,101.985,0.35700000000000004,1
Wagon Wheel,Darius Rucker,0,298373,0.455,0.537,0.66,0.0,9,0.135,-7.1739999999999995,0.0296,148.096,0.574,1
Yolo,The Lonely Island Featuring Adam Levine & Kendrick Lamar,1,184640,0.0284,0.611,0.871,0.0,7,0.157,-3.003,0.275,160.032,0.66,1
Downtown,Lady Antebellum,0,195867,0.18,0.532,0.825,0.0,9,0.29600000000000004,-5.287000000000001,0.0468,169.96099999999998,0.96,1
It's A Beautiful Day,Michael Buble,0,199267,0.0559,0.532,0.795,0.0,1,0.295,-3.9789999999999996,0.0358,143.83700000000002,0.78,1
Freaks,French Montana Featuring Nicki Minaj,1,181920,0.0499,0.7709999999999999,0.895,0.0,9,0.5710000000000001,-4.805,0.253,96.57600000000001,0.7709999999999999,1
Wop,J. Dash,0,230627,0.00968,0.836,0.8170000000000001,0.0,7,0.114,-5.672000000000001,0.0677,112.007,0.647,1
Fine China,Chris Brown,0,213200,0.0419,0.654,0.731,0.0,10,0.122,-4.7669999999999995,0.0568,104.00200000000001,0.59,1
I Hit It First,Ray J Featuring Bobby Brackins,1,205714,0.0194,0.647,0.7020000000000001,0.0,0,0.16,-8.168,0.0677,97.97200000000001,0.508,1
Get Lucky,Daft Punk Featuring Pharrell Williams,1,248413,0.0426,0.794,0.8109999999999999,1.07e-06,6,0.10099999999999999,-8.966000000000001,0.038,116.04700000000001,0.862,1
No New Friends (SFTB Remix),"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",1,308333,0.00589,0.703,0.6809999999999999,0.0,2,0.449,-6.356,0.133,124.928,0.245,1
Tapout,"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",1,284600,0.0522,0.738,0.547,1.23e-06,8,0.109,-6.54,0.133,142.05200000000002,0.306,1
Love Somebody,Maroon 5,0,229813,0.145,0.675,0.792,0.0,1,0.12,-6.303,0.0368,120.016,0.395,1
Work,A$AP Ferg,0,283693,0.0246,0.841,0.733,0.0,1,0.174,-5.077,0.142,130.009,0.284,1
I Knew You Were Trouble,Michelle Chamuel,0,206307,0.0418,0.598,0.586,0.0,1,0.0918,-4.945,0.0463,77.055,0.715,1
Please Remember Me,Danielle Bradbery,0,218293,0.00837,0.502,0.5539999999999999,0.006520000000000001,8,0.10099999999999999,-5.941,0.0261,76.048,0.312,1
Born To Fly,Danielle Bradbery,0,197200,0.0146,0.536,0.8320000000000001,7.759999999999999e-05,9,0.43799999999999994,-5.186,0.0642,100.037,0.516,1
I Can't Tell You Why,The Swon Brothers,0,197427,0.0794,0.46399999999999997,0.772,0.0,11,0.14800000000000002,-3.8360000000000003,0.0372,169.878,0.40399999999999997,1
Feds Watching,2 Chainz Featuring Pharrell,1,247013,0.0476,0.79,0.875,0.0,7,0.312,-6.55,0.091,139.985,0.759,1
Crown,JAY-Z,0,274053,0.0141,0.414,0.45399999999999996,0.0462,4,0.4,-9.33,0.0589,117.147,0.07,1
Aw Naw,Chris Young,0,188707,0.0639,0.652,0.8590000000000001,0.0,2,0.0777,-3.7460000000000004,0.0358,109.971,0.491,1
"Hold On, We're Going Home",Drake Featuring Majid Jordan,1,227880,0.00421,0.777,0.414,2.7300000000000003e-05,6,0.0724,-7.44,0.0946,100.00200000000001,0.287,1
Helluva Night,Ludacris,0,200387,0.0299,0.736,0.522,0.0,2,0.10800000000000001,-8.02,0.11599999999999999,97.54700000000001,0.369,1
Stay The Night,Zedd Featuring Hayley Williams,1,217347,0.109,0.596,0.738,0.0,8,0.0947,-3.109,0.0411,127.961,0.461,1
Could It Be,Charlie Worsham,0,204880,0.0607,0.6409999999999999,0.745,5.88e-06,4,0.10400000000000001,-6.496,0.0324,90.501,0.7190000000000001,1
Monster,Imagine Dragons,0,249493,0.16699999999999998,0.47200000000000003,0.774,0.000278,3,0.132,-5.382999999999999,0.0824,179.942,0.44299999999999995,1
All Me,Drake Featuring 2 Chainz & Big Sean,1,270867,0.0705,0.67,0.515,0.0,1,0.25,-6.977,0.397,122.006,0.42200000000000004,1
Come Thru,Drake,0,236360,0.159,0.5579999999999999,0.46799999999999997,0.0,3,0.586,-5.812,0.17300000000000001,81.977,0.405,1
Heartbreaker,Justin Bieber,0,262840,0.156,0.5720000000000001,0.503,0.0,6,0.34600000000000003,-7.334,0.0858,103.215,0.5529999999999999,1
Drive,Miley Cyrus,0,255213,0.0512,0.581,0.6779999999999999,0.0,1,0.16399999999999998,-6.624,0.063,142.968,0.284,1
Chillin' It,Cole Swindell,0,196747,0.511,0.5760000000000001,0.8490000000000001,3.8900000000000004e-05,9,0.109,-3.057,0.0386,137.982,0.6659999999999999,1
Rough Water,Travie McCoy Featuring Jason Mraz,1,219659,0.16699999999999998,0.516,0.909,0.0,1,0.552,-3.988,0.22,169.972,0.47200000000000003,1
Say Something,A Great Big World & Christina Aguilera,0,229400,0.857,0.40700000000000003,0.147,2.89e-06,2,0.0913,-8.822000000000001,0.0355,141.284,0.0765,1
Bound 2,Kanye West,0,229147,0.145,0.36700000000000005,0.665,0.0,1,0.113,-2.821,0.0465,148.91299999999998,0.31,1
At Last,Will Champlin,0,191274,0.239,0.26,0.7070000000000001,0.00157,5,0.322,-5.18,0.0355,182.959,0.348,1
Who You Love,John Mayer Featuring Katy Perry,1,249933,0.813,0.6940000000000001,0.35100000000000003,0.00165,9,0.09699999999999999,-10.92,0.0382,145.907,0.691,1
Saturday,Rebecca Black & Dave Days,0,227776,0.0324,0.703,0.81,0.000217,4,0.155,-5.5,0.0393,129.96,0.8320000000000001,1
The Christmas Song (Merry Christmas To You),Nat King Cole,0,191400,0.86,0.392,0.289,0.0,1,0.0804,-10.805,0.0329,78.165,0.20600000000000002,1
Mine,Beyonce Featuring Drake,1,378600,0.0673,0.557,0.428,0.0019,5,0.139,-11.299000000000001,0.13699999999999998,103.009,0.0996,1
Young Girls,Bruno Mars,0,228720,0.461,0.561,0.7490000000000001,1.82e-06,6,0.205,-4.9510000000000005,0.032,125.986,0.501,1
She Knows,J. Cole Featuring Amber Coffman & The Cults,1,296520,0.0192,0.7659999999999999,0.7390000000000001,0.0794,1,0.22899999999999998,-10.364,0.0805,118.005,0.185,1
Take Me Home,Cash Cash Featuring Bebe Rexha,1,206320,0.0615,0.5710000000000001,0.903,1.23e-06,7,0.18600000000000003,-2.184,0.214,127.95100000000001,0.47700000000000004,1
The Worst,Jhene Aiko,0,254493,0.253,0.539,0.414,1.3e-06,1,0.14300000000000002,-9.156,0.0601,94.895,0.12300000000000001,1
Classic,MKTO,0,175427,0.0384,0.72,0.7909999999999999,0.0,1,0.157,-4.689,0.124,102.071,0.7559999999999999,1
Wild Wild Love,Pitbull Featuring G.R.L.,1,203160,0.0165,0.66,0.685,0.0,2,0.442,-6.6579999999999995,0.0477,119.991,0.32,1
Slow Me Down,Sara Evans,0,196160,0.214,0.597,0.602,0.00032,7,0.313,-4.99,0.0292,91.999,0.262,1
Beating Heart,Ellie Goulding,0,212125,0.18899999999999997,0.56,0.747,3.37e-06,2,0.109,-5.997999999999999,0.0689,127.941,0.242,1
She Looks So Perfect,5 Seconds Of Summer,0,202496,0.0005690000000000001,0.494,0.951,0.0,9,0.327,-4.237,0.132,160.025,0.441,1
Feelin' Myself,"will.i.am Featuring Miley Cyrus, French Montana, Wiz Khalifa & DJ Mustard",1,253547,0.0293,0.8590000000000001,0.5329999999999999,0.0,6,0.138,-8.59,0.156,96.45299999999999,0.514,1
We Dem Boyz,Wiz Khalifa,0,224933,0.00689,0.7170000000000001,0.862,0.0,8,0.321,-4.736000000000001,0.054000000000000006,130.02100000000002,0.52,1
Wake Up Lovin' You,Craig Morgan,0,198840,0.36200000000000004,0.5379999999999999,0.652,6.03e-06,8,0.083,-3.5210000000000004,0.0308,75.028,0.515,1
My Baby's Guns N' Roses,Brantley Gilbert,0,212733,0.0244,0.49200000000000005,0.888,2.54e-06,5,0.41200000000000003,-4.112,0.0672,141.049,0.6709999999999999,1
How To Love,Christina Grimmie,0,171819,0.32799999999999996,0.439,0.626,5.36e-06,10,0.0991,-5.205,0.037000000000000005,140.125,0.254,1
Drunk On A Plane,Dierks Bentley,0,254467,0.00495,0.423,0.73,1.13e-05,9,0.23800000000000002,-5.566,0.032,205.972,0.66,1
Somebody That I Used To Know,Christina Grimmie & Adam Levine,0,199126,0.14800000000000002,0.7829999999999999,0.584,0.0,1,0.13,-6.225,0.0297,128.944,0.425,1
Shades Of Cool,Lana Del Rey,0,342093,0.5539999999999999,0.262,0.48200000000000004,0.0161,2,0.244,-6.8629999999999995,0.0302,137.918,0.0878,1
Day Drinking,Little Big Town,0,178840,0.10300000000000001,0.591,0.9590000000000001,0.0,9,0.779,-2.515,0.057,163.88299999999998,0.86,1
Small Town Throwdown,Brantley Gilbert Featuring Justin Moore & Thomas Rhett,1,201680,0.0246,0.555,0.863,0.0,7,0.0563,-3.867,0.0379,98.006,0.6990000000000001,1
American Kids,Kenny Chesney,0,182960,0.0476,0.733,0.589,5.85e-06,7,0.0366,-7.37,0.1,170.097,0.867,1
Break Free,Ariana Grande Featuring Zedd,1,214840,0.0064,0.687,0.7020000000000001,4.35e-05,7,0.204,-5.324,0.0455,129.95600000000002,0.284,1
Bo$$,Fifth Harmony,0,171413,0.00621,0.813,0.872,0.0,9,0.0498,-5.224,0.107,103.016,0.736,1
Stolen Dance,Milky Chance,0,313684,0.42700000000000005,0.885,0.581,0.000204,11,0.0759,-8.812999999999999,0.0378,114.016,0.728,1
I Will Never Let You Down,Rita Ora,0,203467,0.40299999999999997,0.753,0.8009999999999999,0.0,4,0.128,-3.215,0.0296,128.011,0.794,1
Hookah,Tyga Featuring Young Thug,1,202320,0.735,0.6779999999999999,0.484,0.0,1,0.11699999999999999,-6.647,0.43,190.04,0.21899999999999997,1
Walk Thru,Rich Homie Quan Featuring Problem,1,187826,0.405,0.691,0.49200000000000005,0.0,4,0.0955,-10.815,0.196,92.01899999999999,0.54,1
Secrets,Mary Lambert,0,223405,0.026000000000000002,0.789,0.555,0.000135,0,0.215,-5.9,0.040999999999999995,93.229,0.713,1
Angel In Blue Jeans,Train,0,205973,0.0151,0.61,0.8170000000000001,9.09e-06,0,0.0998,-4.775,0.0331,115.036,0.688,1
Handsome And Wealthy,Migos,0,210557,0.0034799999999999996,0.858,0.665,0.0,2,0.094,-2.907,0.10099999999999999,146.031,0.237,1
Yellow Flicker Beat,Lorde,0,232507,0.10300000000000001,0.585,0.61,0.000314,1,0.113,-8.388,0.0353,94.969,0.0597,1
Love Me Harder,Ariana Grande & The Weeknd,0,236133,0.00937,0.47200000000000003,0.7140000000000001,0.0,1,0.0764,-4.388999999999999,0.0334,98.992,0.24,1
Where Do Broken Hearts Go,One Direction,0,229040,0.0014,0.565,0.862,0.0,4,0.105,-3.715,0.0326,122.994,0.647,1
Baby It's Cold Outside,Idina Menzel Duet With Michael Buble,0,166147,0.647,0.5529999999999999,0.47600000000000003,0.0,0,0.281,-8.869,0.0649,113.40100000000001,0.5579999999999999,1
I Walk The Line,Craig Wayne Boyd,0,187721,0.16399999999999998,0.321,0.618,0.0517,2,0.12300000000000001,-6.24,0.0327,150.245,0.36,1
Lonely Tonight,Blake Shelton Featuring Ashley Monroe,1,218040,0.0581,0.41,0.747,0.0,5,0.0983,-4.9639999999999995,0.0358,158.064,0.369,1
No Role Modelz,J. Cole,0,292987,0.302,0.696,0.521,0.0,10,0.0565,-8.465,0.332,100.0,0.45799999999999996,1
Masterpiece,Jessie J,0,220653,0.0153,0.6609999999999999,0.733,0.0,0,0.0982,-2.7,0.0434,143.93200000000002,0.612,1
Bad B*tch,French Montana Featuring Jeremih,1,244387,0.183,0.706,0.621,0.0,4,0.684,-7.792999999999999,0.134,99.961,0.524,1
Take It On Back,Chase Bryant,0,246613,0.0129,0.5579999999999999,0.8140000000000001,0.0,2,0.0666,-5.377999999999999,0.0645,157.959,0.672,1
Blank Space,I Prevail,0,240928,0.00302,0.43700000000000006,0.863,0.0,11,0.14400000000000002,-5.28,0.0941,194.07299999999998,0.233,1
Glory,Common & John Legend,0,272728,0.867,0.5670000000000001,0.5870000000000001,0.0,9,0.13,-5.626,0.0417,83.046,0.5720000000000001,1
Immortals,Fall Out Boy,0,189387,0.00131,0.616,0.868,1.54e-06,2,0.6709999999999999,-3.6060000000000003,0.0699,108.016,0.475,1
Lay Me Down,Sam Smith,0,219536,0.919,0.46799999999999997,0.19,0.0,4,0.107,-11.138,0.0373,125.319,0.326,1
Preach,Drake Featuring PARTYNEXTDOOR,1,236973,0.165,0.605,0.51,8.8e-05,11,0.10400000000000001,-8.094,0.423,65.255,0.389,1
What Kind Of Man,Florence + The Machine,0,216176,0.0229,0.313,0.635,0.0,11,0.129,-4.676,0.0431,114.77600000000001,0.22399999999999998,1
I Want You To Know,Zedd Featuring Selena Gomez,1,240000,0.005370000000000001,0.58,0.846,6.62e-06,9,0.145,-2.8760000000000003,0.0573,129.998,0.366,1
One Man Can Change The World,Big Sean Featuring Kanye West & John Legend,1,254627,0.777,0.67,0.58,0.0,8,0.11,-6.586,0.14400000000000002,157.999,0.309,1
Adore,Cashmere Cat Featuring Ariana Grande,1,216000,0.0826,0.33399999999999996,0.622,1.34e-05,5,0.106,-5.611000000000001,0.0629,139.546,0.21,1
Bright,Echosmith,0,220627,0.637,0.6459999999999999,0.431,6.99e-06,6,0.113,-8.517000000000001,0.0262,90.03399999999999,0.292,1
Fairly Local,twenty one pilots,0,207160,0.0396,0.715,0.723,8.57e-05,6,0.084,-5.992999999999999,0.0569,114.985,0.479,1
Failure,Breaking Benjamin,0,214853,2.99e-05,0.462,0.89,0.00909,1,0.0685,-4.853,0.0382,155.00799999999998,0.38299999999999995,1
Love Me Like You Mean It,Kelsea Ballerini,0,200027,0.0452,0.645,0.84,0.0,4,0.327,-5.894,0.0518,151.94,0.805,1
Nasty Freestyle,T-Wayne,0,142212,0.0577,0.779,0.47200000000000003,0.0,11,0.114,-7.1160000000000005,0.218,135.05100000000002,0.41200000000000003,1
Hallelujah,Panic! At The Disco,0,180627,0.011000000000000001,0.578,0.8859999999999999,0.0,11,0.14300000000000002,-4.348,0.0633,80.008,0.615,1
Simple Man,Sawyer Fredericks,0,200136,0.0854,0.585,0.7120000000000001,0.000152,5,0.14800000000000002,-6.921,0.0348,114.009,0.171,1
I Need Your Love,"Shaggy Featuring Mohombi, Faydee, Costi",1,216667,0.122,0.529,0.794,0.0,5,0.11699999999999999,-3.903,0.16399999999999998,119.956,0.5429999999999999,1
Change My Mind,Meghan Linsey,0,204418,0.505,0.31,0.565,0.0,6,0.073,-4.409,0.0379,176.44,0.254,1
You Changed Me,Jamie Foxx Featuring Chris Brown,1,242267,0.12300000000000001,0.696,0.65,0.0,11,0.21,-6.577999999999999,0.252,137.967,0.531,1
Hell Of A Night,Dustin Lynch,0,190427,0.00472,0.499,0.797,0.0,2,0.297,-4.845,0.0402,85.054,0.591,1
B**** I'm Madonna,Madonna Featuring Nicki Minaj,1,227480,0.0485,0.722,0.63,0.000294,3,0.179,-5.784,0.132,150.023,0.519,1
Yoga,Janelle Monae & Jidenna,0,217679,0.0159,0.74,0.546,8.41e-05,7,0.209,-5.6739999999999995,0.0498,130.028,0.375,1
Do It Again,Pia Mia Featuring Chris Brown & Tyga,1,207747,0.0266,0.7120000000000001,0.564,0.0,8,0.0874,-6.527,0.047,95.95,0.41100000000000003,1
Where Ya At,Future Featuring Drake,1,208027,0.0933,0.813,0.45299999999999996,0.0,1,0.14,-6.941,0.33799999999999997,161.997,0.191,1
Let Me See Ya Girl,Cole Swindell,0,187587,0.254,0.523,0.8340000000000001,0.0,6,0.39299999999999996,-3.5610000000000004,0.0281,92.99,0.445,1
Levels,Nick Jonas,0,167693,0.0488,0.43200000000000005,0.6559999999999999,0.0,5,0.256,-4.669,0.428,199.24599999999998,0.66,1
Tell Your Friends,The Weeknd,0,334333,0.265,0.583,0.45399999999999996,0.0,1,0.18100000000000002,-11.091,0.0425,74.64,0.309,1
New Americana,Halsey,0,183808,0.0113,0.33899999999999997,0.7070000000000001,0.0,0,0.337,-5.121,0.0428,173.993,0.359,1
Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd,1,228750,0.505,0.615,0.523,4.29e-06,7,0.11,-4.246,0.267,127.932,0.693,1
Jumpman,Drake & Future,0,205879,0.0559,0.852,0.5529999999999999,0.0,1,0.332,-7.2860000000000005,0.187,142.079,0.6559999999999999,1
Live From The Gutter,Drake & Future,0,211643,0.0369,0.8240000000000001,0.49,1.24e-06,7,0.0807,-8.391,0.429,165.94799999999998,0.307,1
Alive,Sia,0,263520,0.254,0.508,0.762,0.000122,6,0.10800000000000001,-4.217,0.0489,99.963,0.444,1
Say It,Tory Lanez,0,237787,0.0862,0.546,0.529,6.5e-06,11,0.124,-10.511,0.0583,107.331,0.247,1
Used To Love You,Gwen Stefani,0,227680,0.0183,0.623,0.654,1.73e-06,8,0.39799999999999996,-5.4079999999999995,0.0674,96.01700000000001,0.193,1
Beautiful Drug,Zac Brown Band,0,191600,0.0539,0.619,0.852,2.82e-06,8,0.124,-5.242999999999999,0.0808,125.943,0.33899999999999997,1
WTF (Where They From),Missy Elliott Featuring Pharrell Williams,1,192773,0.0181,0.932,0.8190000000000001,6.81e-06,8,0.0577,-3.484,0.203,119.941,0.556,1
No Pressure,Justin Bieber Featuring Big Sean,1,286853,0.121,0.644,0.595,0.0,1,0.27899999999999997,-6.877000000000001,0.215,148.889,0.5539999999999999,1
We Are,Justin Bieber Featuring Nas,1,202960,0.255,0.586,0.774,0.0,10,0.13699999999999998,-3.883,0.261,78.712,0.6509999999999999,1
Water Under The Bridge,Adele,0,240427,0.0189,0.596,0.838,1.5399999999999998e-05,5,0.10800000000000001,-6.52,0.0704,94.98200000000001,0.47200000000000003,1
Random,G-Eazy,0,180333,0.0036,0.607,0.7829999999999999,0.0,9,0.21600000000000003,-6.891,0.139,87.02600000000001,0.182,1
Good To Be Alive (Hallelujah),Andy Grammer,0,189098,0.0349,0.797,0.8959999999999999,0.0,5,0.635,-3.678,0.0512,120.037,0.685,1
Really Really,Kevin Gates,0,232093,0.00427,0.762,0.6659999999999999,0.0,0,0.127,-6.055,0.0916,118.97,0.278,1
Heartbeat,Carrie Underwood,0,209920,0.606,0.54,0.7659999999999999,0.0,1,0.0903,-4.478,0.05,139.999,0.435,1
Blackstar,David Bowie,0,597933,0.20600000000000002,0.366,0.552,0.0595,6,0.17800000000000002,-8.35,0.0317,97.98,0.114,1
Humble And Kind,Tim McGraw,0,259267,0.679,0.355,0.48,2.28e-06,11,0.12,-7.31,0.0282,100.956,0.13699999999999998,1
Saved,Ty Dolla $ign Featuring E-40,1,178507,0.265,0.77,0.69,0.0,1,0.128,-5.565,0.136,103.035,0.732,1
Untitled 07 l Levitate,Kendrick Lamar,0,146467,0.49,0.79,0.47,0.0,1,0.0884,-8.594,0.223,126.992,0.53,1
Team,Iggy Azalea,0,209467,0.0545,0.8909999999999999,0.6920000000000001,0.0,4,0.608,-4.989,0.0673,100.023,0.218,1
Digits,Young Thug,0,176387,0.0325,0.769,0.632,0.0,10,0.11599999999999999,-4.228,0.0537,131.93200000000002,0.294,1
Lights Come On,Jason Aldean,0,194507,0.0489,0.5670000000000001,0.8390000000000001,0.0,6,0.10300000000000001,-4.048,0.0698,160.062,0.903,1
Come And See Me,PARTYNEXTDOOR Featuring Drake,1,235477,0.0511,0.7170000000000001,0.34700000000000003,2.43e-06,11,0.087,-10.265,0.0636,84.98700000000001,0.0589,1
Wicked,Future,0,173347,0.0019100000000000002,0.718,0.679,0.0104,11,0.385,-5.899,0.0706,157.97,0.205,1
Love Drought,Beyonce,0,237440,0.0209,0.455,0.535,0.64,9,0.126,-10.602,0.0426,157.01,0.21600000000000003,1
Controlla,Drake,0,245227,0.0781,0.611,0.46799999999999997,0.0,10,0.10099999999999999,-11.084000000000001,0.179,92.09200000000001,0.349,1
Views,Drake,0,311960,0.0657,0.426,0.852,0.0,0,0.262,-5.896,0.318,78.855,0.11,1
No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,1,304607,0.156,0.652,0.795,0.0,11,0.12300000000000001,-5.192,0.174,135.018,0.7879999999999999,1
Every Breath You Take,Hannah Huston,0,191693,0.483,0.237,0.445,0.00216,4,0.151,-5.756,0.0291,149.099,0.0923,1
Fix,Chris Lane,0,190240,0.0951,0.532,0.883,0.0,0,0.304,-2.7430000000000003,0.0352,99.995,0.7,1
Money Longer,Lil Uzi Vert,0,198944,0.0541,0.795,0.568,0.0,5,0.10800000000000001,-7.817,0.142,136.173,0.478,1
Why You Always Hatin?,YG Featuring Drake & Kamaiyah,1,196600,0.0392,0.9259999999999999,0.336,0.0,0,0.138,-9.326,0.594,92.995,0.38,1
Bored To Death,Blink-182,0,235613,0.00575,0.502,0.966,1.56e-06,0,0.11699999999999999,-3.8760000000000003,0.0946,159.94799999999998,0.638,1
La Bicicleta,Carlos Vives & Shakira,0,229510,0.21,0.745,0.9440000000000001,1.48e-06,0,0.33299999999999996,-3.9589999999999996,0.134,179.99099999999999,0.951,1
Body Say,Demi Lovato,0,193893,0.00415,0.628,0.74,0.0,5,0.27699999999999997,-4.836,0.0358,86.98299999999999,0.257,1
Hit Or Miss,Jacob Sartorius,0,237984,0.0657,0.44,0.6659999999999999,0.0,1,0.19699999999999998,-4.82,0.193,82.92200000000001,0.544,1
Closer,The Chainsmokers Featuring Halsey,1,244960,0.414,0.748,0.524,0.0,8,0.111,-5.599,0.0338,95.01,0.6609999999999999,1
Move,Luke Bryan,0,227413,0.00719,0.57,0.9390000000000001,1.08e-06,5,0.0462,-0.716,0.0789,103.98299999999999,0.8009999999999999,1
The Greatest,Sia Featuring Kendrick Lamar,1,210227,0.0102,0.6679999999999999,0.725,0.000479,1,0.0561,-6.127000000000001,0.266,191.94400000000002,0.7290000000000001,1
Black Beatles,Rae Sremmurd Featuring Gucci Mane,1,291893,0.142,0.794,0.632,0.0,0,0.128,-6.162999999999999,0.0649,145.92600000000002,0.355,1
Cranes In The Sky,Solange,0,250973,0.408,0.7190000000000001,0.615,0.000147,6,0.235,-5.972,0.045,96.988,0.465,1
Dirty Laundry,Carrie Underwood,0,204093,0.0595,0.456,0.8740000000000001,1.12e-05,10,0.111,-4.129,0.114,200.179,0.5,1
Sneakin',Drake Featuring 21 Savage,1,251333,0.00496,0.8059999999999999,0.5579999999999999,1.45e-06,8,0.16,-6.537999999999999,0.172,85.01100000000001,0.26,1
Chantaje,Shakira Featuring Maluma,1,195840,0.187,0.852,0.773,3.05e-05,8,0.159,-2.9210000000000003,0.0776,102.03399999999999,0.907,1
Sidewalks,The Weeknd Featuring Kendrick Lamar,1,231360,0.147,0.542,0.72,0.0,1,0.348,-5.136,0.0628,149.828,0.623,1
Distraction,Kehlani,0,235693,0.0266,0.66,0.698,0.0,5,0.29600000000000004,-6.266,0.0467,120.959,0.396,1
Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,1,251088,0.406,0.72,0.763,0.0,9,0.18,-4.0680000000000005,0.0523,101.965,0.742,1
Ville Mentality,J. Cole,0,194347,0.745,0.87,0.386,0.00013000000000000002,7,0.122,-7.843,0.0684,119.91,0.642,1
At Last,Sundance Head,0,207853,0.233,0.254,0.531,0.0,2,0.11900000000000001,-5.629,0.0326,101.617,0.375,1
